2017-02-19 15:27:39,723 [Worker-54] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.timesbook:timesbook-admin-web:1.0.0-SNAPSHOT @ E:\workspace_tb\timesbook\timesbook-admin-web\pom.xml.
2017-02-19 15:27:39,981 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:27:39,983 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\main\resources
2017-02-19 15:27:39,986 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:27:39,988 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\test\resources
2017-02-19 15:28:20,131 [Worker-46] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.timesbook:timesbook-admin-web:1.0.0-SNAPSHOT @ E:\workspace_tb\timesbook\timesbook-admin-web\pom.xml.
2017-02-19 15:28:20,372 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:28:20,392 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\main\resources
2017-02-19 15:28:20,394 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:28:20,396 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\test\resources
2017-02-19 15:28:51,074 [Worker-42] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.timesbook:timesbook-admin-web:1.0.0-SNAPSHOT @ E:\workspace_tb\timesbook\timesbook-admin-web\pom.xml.
2017-02-19 15:28:51,310 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:28:51,337 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\main\resources
2017-02-19 15:28:51,340 [Worker-42] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2017-02-19 15:28:51,341 [Worker-42] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_tb\timesbook\timesbook-admin-web\src\test\resources
